"StichtagDatJahr","StatZoneSort","StatZoneLang","QuarSort","QuarLang","KreisSort","HerkunftSort","HerkunftCd","HerkunftLang","Kon2AggSort_noDM","Kon2AggCd_noDM","Kon2AggLang_noDM","AnzBestWir"
2010,147,"Loorenstrasse",74,"Witikon",7,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",149
2010,148,"Glockenacker",74,"Witikon",7,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",263
2010,148,"Glockenacker",74,"Witikon",7,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",232
2010,148,"Glockenacker",74,"Witikon",7,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",209
2010,148,"Glockenacker",74,"Witikon",7,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",26
2010,148,"Glockenacker",74,"Witikon",7,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",113
2010,148,"Glockenacker",74,"Witikon",7,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",135
2010,149,"Kienastenwies",74,"Witikon",7,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",471
2010,149,"Kienastenwies",74,"Witikon",7,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",296
2010,149,"Kienastenwies",74,"Witikon",7,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",323
2010,149,"Kienastenwies",74,"Witikon",7,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",36
2010,149,"Kienastenwies",74,"Witikon",7,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",80
2010,149,"Kienastenwies",74,"Witikon",7,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",146
2010,150,"Wiesliacher",74,"Witikon",7,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",395
2010,150,"Wiesliacher",74,"Witikon",7,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",242
2010,150,"Wiesliacher",74,"Witikon",7,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",281
2010,150,"Wiesliacher",74,"Witikon",7,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",26
2010,150,"Wiesliacher",74,"Witikon",7,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",44
2010,150,"Wiesliacher",74,"Witikon",7,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",98
2010,153,"Seebad Utoquai",81,"Seefeld",8,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",250
2010,153,"Seebad Utoquai",81,"Seefeld",8,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",239
2010,153,"Seebad Utoquai",81,"Seefeld",8,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",307
2010,153,"Seebad Utoquai",81,"Seefeld",8,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",47
2010,153,"Seebad Utoquai",81,"Seefeld",8,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",138
2010,153,"Seebad Utoquai",81,"Seefeld",8,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",297
2010,154,"Bellerive",81,"Seefeld",8,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",475
2010,154,"Bellerive",81,"Seefeld",8,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",352
2010,154,"Bellerive",81,"Seefeld",8,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",439
2010,154,"Bellerive",81,"Seefeld",8,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",69
2010,154,"Bellerive",81,"Seefeld",8,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",177
2010,154,"Bellerive",81,"Seefeld",8,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",420
2010,155,"Tiefenbrunnen",81,"Seefeld",8,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",373
2010,155,"Tiefenbrunnen",81,"Seefeld",8,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",305
2010,155,"Tiefenbrunnen",81,"Seefeld",8,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",454
2010,155,"Tiefenbrunnen",81,"Seefeld",8,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",51
2010,155,"Tiefenbrunnen",81,"Seefeld",8,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",171
2010,155,"Tiefenbrunnen",81,"Seefeld",8,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",276
2010,158,"Kreuzstrasse",82,"Mühlebach",8,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",433
2010,158,"Kreuzstrasse",82,"Mühlebach",8,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",363
2010,158,"Kreuzstrasse",82,"Mühlebach",8,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",468
2010,158,"Kreuzstrasse",82,"Mühlebach",8,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",59
2010,158,"Kreuzstrasse",82,"Mühlebach",8,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",215
2010,158,"Kreuzstrasse",82,"Mühlebach",8,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",422
2010,159,"Gemeinschaftszentrum",82,"Mühlebach",8,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",246
2010,159,"Gemeinschaftszentrum",82,"Mühlebach",8,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",164
2010,159,"Gemeinschaftszentrum",82,"Mühlebach",8,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",224
2010,159,"Gemeinschaftszentrum",82,"Mühlebach",8,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",39
2010,159,"Gemeinschaftszentrum",82,"Mühlebach",8,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",99
2010,159,"Gemeinschaftszentrum",82,"Mühlebach",8,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",160
2010,160,"Wildbachstrasse",82,"Mühlebach",8,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",477
2010,160,"Wildbachstrasse",82,"Mühlebach",8,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",352
2010,160,"Wildbachstrasse",82,"Mühlebach",8,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",556
2010,160,"Wildbachstrasse",82,"Mühlebach",8,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",54
2010,160,"Wildbachstrasse",82,"Mühlebach",8,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",130
2010,160,"Wildbachstrasse",82,"Mühlebach",8,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",249
2010,161,"Mühle",82,"Mühlebach",8,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",240
2010,161,"Mühle",82,"Mühlebach",8,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",198
2010,161,"Mühle",82,"Mühlebach",8,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",297
2010,161,"Mühle",82,"Mühlebach",8,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",22
2010,161,"Mühle",82,"Mühlebach",8,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",74
2010,161,"Mühle",82,"Mühlebach",8,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",138
2010,163,"Neumünster",83,"Weinegg",8,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",164
2010,163,"Neumünster",83,"Weinegg",8,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",123
2010,163,"Neumünster",83,"Weinegg",8,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",128
2010,163,"Neumünster",83,"Weinegg",8,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",13
2010,163,"Neumünster",83,"Weinegg",8,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",37
2010,163,"Neumünster",83,"Weinegg",8,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",95
2010,164,"Botanischer Garten",83,"Weinegg",8,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",154
2010,164,"Botanischer Garten",83,"Weinegg",8,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",115
2010,164,"Botanischer Garten",83,"Weinegg",8,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",210
2010,164,"Botanischer Garten",83,"Weinegg",8,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",31
2010,164,"Botanischer Garten",83,"Weinegg",8,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",62
2010,164,"Botanischer Garten",83,"Weinegg",8,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",104
2010,165,"Burghölzli",83,"Weinegg",8,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",460
2010,165,"Burghölzli",83,"Weinegg",8,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",351
2010,165,"Burghölzli",83,"Weinegg",8,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",504
2010,165,"Burghölzli",83,"Weinegg",8,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",44
2010,165,"Burghölzli",83,"Weinegg",8,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",153
2010,165,"Burghölzli",83,"Weinegg",8,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",245
2010,166,"Rehalp",83,"Weinegg",8,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",510
2010,166,"Rehalp",83,"Weinegg",8,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",409
2010,166,"Rehalp",83,"Weinegg",8,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",463
2010,166,"Rehalp",83,"Weinegg",8,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",66
2010,166,"Rehalp",83,"Weinegg",8,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",218
2010,166,"Rehalp",83,"Weinegg",8,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",340
2010,169,"Brünneliacker",91,"Albisrieden",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",311
2010,169,"Brünneliacker",91,"Albisrieden",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",326
2010,169,"Brünneliacker",91,"Albisrieden",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",265
2010,169,"Brünneliacker",91,"Albisrieden",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",30
2010,169,"Brünneliacker",91,"Albisrieden",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",69
2010,169,"Brünneliacker",91,"Albisrieden",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",113
2010,170,"In den Rütenen",91,"Albisrieden",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",377
2010,170,"In den Rütenen",91,"Albisrieden",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",318
2010,170,"In den Rütenen",91,"Albisrieden",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",401
2010,170,"In den Rütenen",91,"Albisrieden",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",27
2010,170,"In den Rütenen",91,"Albisrieden",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",197
2010,170,"In den Rütenen",91,"Albisrieden",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",161
2010,171,"Bockhornstrasse",91,"Albisrieden",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",394
2010,171,"Bockhornstrasse",91,"Albisrieden",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",289
2010,171,"Bockhornstrasse",91,"Albisrieden",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",320
2010,171,"Bockhornstrasse",91,"Albisrieden",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",16
2010,171,"Bockhornstrasse",91,"Albisrieden",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",113
2010,171,"Bockhornstrasse",91,"Albisrieden",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",145
2010,172,"Zollfreilager",91,"Albisrieden",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",680
2010,172,"Zollfreilager",91,"Albisrieden",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",605
2010,172,"Zollfreilager",91,"Albisrieden",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",557
2010,172,"Zollfreilager",91,"Albisrieden",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",32
2010,172,"Zollfreilager",91,"Albisrieden",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",218
2010,172,"Zollfreilager",91,"Albisrieden",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",247
2010,173,"In der Ey",91,"Albisrieden",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",930
2010,173,"In der Ey",91,"Albisrieden",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",744
2010,173,"In der Ey",91,"Albisrieden",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",838
2010,173,"In der Ey",91,"Albisrieden",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",66
2010,173,"In der Ey",91,"Albisrieden",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",361
2010,173,"In der Ey",91,"Albisrieden",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",402
2010,174,"Mühlezelgstrasse",91,"Albisrieden",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",465
2010,174,"Mühlezelgstrasse",91,"Albisrieden",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",477
2010,174,"Mühlezelgstrasse",91,"Albisrieden",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",441
2010,174,"Mühlezelgstrasse",91,"Albisrieden",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",40
2010,174,"Mühlezelgstrasse",91,"Albisrieden",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",194
2010,174,"Mühlezelgstrasse",91,"Albisrieden",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",283
2010,175,"Letzigraben",91,"Albisrieden",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",304
2010,175,"Letzigraben",91,"Albisrieden",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",292
2010,175,"Letzigraben",91,"Albisrieden",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",486
2010,175,"Letzigraben",91,"Albisrieden",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",26
2010,175,"Letzigraben",91,"Albisrieden",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",186
2010,175,"Letzigraben",91,"Albisrieden",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",277
2010,176,"Sackzelg",91,"Albisrieden",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",225
2010,176,"Sackzelg",91,"Albisrieden",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",190
2010,176,"Sackzelg",91,"Albisrieden",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",182
2010,176,"Sackzelg",91,"Albisrieden",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",9
2010,176,"Sackzelg",91,"Albisrieden",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",76
2010,176,"Sackzelg",91,"Albisrieden",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",48
2010,177,"Espenhof",91,"Albisrieden",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",1045
2010,177,"Espenhof",91,"Albisrieden",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",948
2010,177,"Espenhof",91,"Albisrieden",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",990
2010,177,"Espenhof",91,"Albisrieden",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",87
2010,177,"Espenhof",91,"Albisrieden",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",514
2010,177,"Espenhof",91,"Albisrieden",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",498
2010,179,"Dunkelhölzli",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",909
2010,179,"Dunkelhölzli",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",746
2010,179,"Dunkelhölzli",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",599
2010,179,"Dunkelhölzli",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",28
2010,179,"Dunkelhölzli",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",245
2010,179,"Dunkelhölzli",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",226
2010,180,"Loogarten",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",483
2010,180,"Loogarten",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",522
2010,180,"Loogarten",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",671
2010,180,"Loogarten",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",45
2010,180,"Loogarten",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",397
2010,180,"Loogarten",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",394
2010,181,"Eichbühl",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",438
2010,181,"Eichbühl",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",483
2010,181,"Eichbühl",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",570
2010,181,"Eichbühl",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",43
2010,181,"Eichbühl",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",254
2010,181,"Eichbühl",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",325
2010,182,"Buchlern",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",723
2010,182,"Buchlern",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",616
2010,182,"Buchlern",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",645
2010,182,"Buchlern",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",60
2010,182,"Buchlern",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",330
2010,182,"Buchlern",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",331
2010,183,"Dachslern",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",498
2010,183,"Dachslern",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",428
2010,183,"Dachslern",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",502
2010,183,"Dachslern",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",58
2010,183,"Dachslern",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",316
2010,183,"Dachslern",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",364
2010,184,"Bachmatt",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",373
2010,184,"Bachmatt",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",475
2010,184,"Bachmatt",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",691
2010,184,"Bachmatt",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",61
2010,184,"Bachmatt",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",473
2010,184,"Bachmatt",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",677
2010,185,"Werdhölzli",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",155
2010,185,"Werdhölzli",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",135
2010,185,"Werdhölzli",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",255
2010,185,"Werdhölzli",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",7
2010,185,"Werdhölzli",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",285
2010,185,"Werdhölzli",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",210
2010,186,"Hardhof",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",30
2010,186,"Hardhof",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",38
2010,186,"Hardhof",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",21
2010,186,"Hardhof",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",2
2010,186,"Hardhof",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",12
2010,186,"Hardhof",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",87
2010,187,"Altstetterplatz",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",279
2010,187,"Altstetterplatz",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",361
2010,187,"Altstetterplatz",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",531
2010,187,"Altstetterplatz",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",47
2010,187,"Altstetterplatz",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",333
2010,187,"Altstetterplatz",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",347
2010,188,"Calanda",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",213
2010,188,"Calanda",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",258
2010,188,"Calanda",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",404
2010,188,"Calanda",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",31
2010,188,"Calanda",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",328
2010,188,"Calanda",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",415
2010,189,"Zwyssig",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",354
2010,189,"Zwyssig",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",305
2010,189,"Zwyssig",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",372
2010,189,"Zwyssig",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",30
2010,189,"Zwyssig",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",212
2010,189,"Zwyssig",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",269
2010,190,"Grimsel",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",312
2010,190,"Grimsel",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",388
2010,190,"Grimsel",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",485
2010,190,"Grimsel",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",50
2010,190,"Grimsel",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",350
2010,190,"Grimsel",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",381
2010,191,"Edelweiss",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",306
2010,191,"Edelweiss",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",364
2010,191,"Edelweiss",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",421
2010,191,"Edelweiss",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",29
2010,191,"Edelweiss",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",155
2010,191,"Edelweiss",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",160
2010,192,"Letzigrund",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",341
2010,192,"Letzigrund",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",398
2010,192,"Letzigrund",92,"Altstetten",9,1,"1","Schweizer*in",3,"3","Andere, ohne, unbekannt",599
2010,192,"Letzigrund",92,"Altstetten",9,2,"2","Ausländer*in",1,"1","Evangelisch-Reformiert",36
2010,192,"Letzigrund",92,"Altstetten",9,2,"2","Ausländer*in",2,"2","Römisch-Katholisch",487
2010,192,"Letzigrund",92,"Altstetten",9,2,"2","Ausländer*in",3,"3","Andere, ohne, unbekannt",468
2010,193,"Juchhof",92,"Altstetten",9,1,"1","Schweizer*in",1,"1","Evangelisch-Reformiert",101
2010,193,"Juchhof",92,"Altstetten",9,1,"1","Schweizer*in",2,"2","Römisch-Katholisch",131
